Target,URL,Label,x_relative_min,y_relative_min,empty,empty,x_relative_max,y_relative_max,empty,empty,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000477288.jpg, 'person',0.285416667,0.3796875,,,0.354166667,0.5140625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000334719.jpg, 'person',0.1734375,0.372881356,,,0.23125,0.641646489,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000080340.jpg, 'person',0.8203125,0,,,0.9859375,0.161592506,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000361551.jpg, 'person',0.772916667,0.5375,,,0.839583333,0.6421875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000160772.jpg, 'person',0.3640625,0.43359375,,,0.38125,0.44921875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000397303.jpg, 'person',0.1921875,0.210416667,,,0.2203125,0.25,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000190753.jpg, 'person',0.921875,0.453974895,,,0.946875,0.493723849,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000296657.jpg, 'person',0.5375,0.292740047,,,0.6671875,0.763466042,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000477288.jpg, 'person',0.8875,0.315625,,,0.997916667,0.546875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000008021.jpg, 'person',0.38125,0.210416667,,,0.6875,0.764583333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000328238.jpg, 'person',0.7234375,0.276995305,,,0.7515625,0.363849765,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000160772.jpg, 'person',0.425,0.43359375,,,0.4375,0.44921875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000080340.jpg, 'person',0,0.700234192,,,0.0703125,0.99765808,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000166768.jpg, 'person',0.171361502,0.03125,,,0.997652582,0.9859375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000329323.jpg, 'person',0.002352941,0.2015625,,,0.256470588,0.9984375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000328238.jpg, 'person',0.7390625,0.288732394,,,0.7734375,0.373239437,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000500257.jpg, 'person',0.134,0.3775,,,0.152,0.425,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000004134.jpg, 'person',0,0.258823529,,,0.109375,0.632941176,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000397303.jpg, 'person',0.1578125,0.220833333,,,0.184375,0.29375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000334719.jpg, 'person',0.0734375,0.547215496,,,0.1078125,0.651331719,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000360960.jpg, 'person',0,0.159375,,,0.136150235,0.6671875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000509403.jpg, 'person',0.0625,0.381733021,,,0.1453125,0.683840749,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000329323.jpg, 'person',0.167058824,0.0171875,,,0.378823529,0.409375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000397303.jpg, 'person',0.1265625,0.20625,,,0.1484375,0.275,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000004134.jpg, 'person',0.4015625,0.437647059,,,0.4828125,0.632941176,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000004134.jpg, 'person',0.296875,0.277647059,,,0.359375,0.597647059,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000549930.jpg, 'person',0.0578125,0.340501792,,,0.065625,0.376344086,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000397303.jpg, 'person',0.275,0.241666667,,,0.30625,0.2875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000107851.jpg, 'person',0.621875,0.522916667,,,0.6453125,0.591666667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000119641.jpg, 'person',0.7828125,0.760416667,,,0.8078125,0.827083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000085329.jpg, 'person',0.39375,0.080178174,,,0.9328125,0.913140312,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450075.jpg, 'person',0,0.408333333,,,0.05625,0.99375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000262048.jpg, 'person',0.037581699,0.62745098,,,0.509803922,0.859477124,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000496854.jpg, 'person',0.43125,0.325,,,0.6921875,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000150224.jpg, 'person',0.590625,0.660421546,,,0.74375,0.976580796,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000053624.jpg, 'person',0.3421875,0.028103044,,,0.3734375,0.081967213,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000262048.jpg, 'person',0.895424837,0.495098039,,,0.95751634,0.602941176,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000179174.jpg, 'person',0.719626168,0.0484375,,,0.780373832,0.15,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000414795.jpg, 'person',0.0828125,0.860416667,,,0.178125,0.9875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000414795.jpg, 'person',0.5421875,0.7625,,,0.6828125,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000496854.jpg, 'person',0.3859375,0.420833333,,,0.465625,0.695833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000414795.jpg, 'person',0.16875,0.85625,,,0.321875,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000496854.jpg, 'person',0.1328125,0.310416667,,,0.434375,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000496854.jpg, 'person',0.9484375,0.579166667,,,0.9984375,0.84375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000179174.jpg, 'person',0.780373832,0.18125,,,0.820093458,0.259375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000136633.jpg, 'person',0.31381733,0.3953125,,,0.341920375,0.4703125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000465180.jpg, 'person',0.9578125,0.591549296,,,0.9984375,0.85915493,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000496854.jpg, 'person',0.9546875,0.466666667,,,0.9921875,0.6,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000262048.jpg, 'person',0.929738562,0.431372549,,,0.952614379,0.450980392,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000414795.jpg, 'person',0.15,0.295833333,,,0.215625,0.45,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000262048.jpg, 'person',0.197712418,0.513071895,,,0.248366013,0.62254902,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000136633.jpg, 'person',0.271662763,0.39375,,,0.31381733,0.478125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000136633.jpg, 'person',0.2529274,0.39375,,,0.283372365,0.46875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000237864.jpg, 'animal',0.0984375,0.275294118,,,0.51875,0.72,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000556765.jpg, 'animal',0.359375,0.235981308,,,0.8640625,0.885514019,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000475779.jpg, 'animal',0,0.247916667,,,0.728125,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000465180.jpg, 'animal',0.2046875,0.215962441,,,0.53125,0.549295775,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000166642.jpg, 'animal',0.078125,0.11875,,,0.8375,0.685416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000359135.jpg, 'animal',0,0.334894614,,,0.6078125,0.985948478,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000514979.jpg, 'animal',0.24375,0.088992974,,,0.7640625,0.969555035,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433374.jpg, 'animal',0.1796875,0.14953271,,,0.465625,0.546728972,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000107851.jpg, 'animal',0.4703125,0.608333333,,,0.6296875,0.972916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000119641.jpg, 'animal',0.184375,0.820833333,,,0.2859375,0.98125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433374.jpg, 'animal',0.7875,0.161214953,,,0.9109375,0.481308411,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000048504.jpg, 'animal',0.3078125,0.473067916,,,0.575,0.948477752,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000048504.jpg, 'animal',0.55,0.538641686,,,0.828125,0.971896956,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000183437.jpg, 'animal',0.142857143,0.4421875,,,0.896955504,0.96875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000232244.jpg, 'animal',0.006,0.088,,,0.966,0.997333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000006894.jpg, 'animal',0,0.179166667,,,0.996875,0.9875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000389316.jpg, 'animal',0.3421875,0.177285319,,,0.834375,0.836565097,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000369037.jpg, 'animal',0,0,,,1,0.9859375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000155571.jpg, 'animal',0.0203125,0.01635514,,,0.646875,0.985981308,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000088250.jpg, 'animal',0,0.253521127,,,0.734375,0.981220657,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000391144.jpg, 'animal',0.1765625,0.081967213,,,0.909375,0.796252927,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000162543.jpg, 'animal',0.434375,0.441666667,,,0.5421875,0.738888889,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000330790.jpg, 'animal',0.2828125,0.157276995,,,0.7078125,0.988262911,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000132796.jpg, 'animal',0.228125,0.436619718,,,0.9984375,0.983568075,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000007108.jpg, 'animal',0.1953125,0.061032864,,,0.6515625,0.985915493,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000157213.jpg, 'animal',0.428125,0.208333333,,,0.615625,0.611111111,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000083113.jpg, 'animal',0.7109375,0.258333333,,,0.9671875,0.666666667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000405972.jpg, 'animal',0.178125,0.039906103,,,0.66875,0.800469484,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000330790.jpg, 'animal',0,0.366197183,,,0.3484375,0.988262911,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000024919.jpg, 'animal',0.45625,0.315294118,,,0.809375,0.668235294,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000314294.jpg, 'animal',0.459375,0.233333333,,,0.75625,0.677777778,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000167128.jpg, 'animal',0.446875,0.011709602,,,0.9984375,0.981264637,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000565989.jpg, 'animal',0.027083333,0.575,,,0.177083333,0.715625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433374.jpg, 'animal',0.9234375,0.191588785,,,0.9984375,0.464953271,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000346905.jpg, 'animal',0.0375,0.115023474,,,0.49375,0.969483568,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000259625.jpg, 'animal',0.2203125,0.381733021,,,0.5921875,0.718969555,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000108864.jpg, 'animal',0.18125,0.370833333,,,0.515625,0.81875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000359135.jpg, 'animal',0.203125,0.098360656,,,0.9984375,0.99765808,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133631.jpg, 'animal',0.218823529,0.0796875,,,0.997647059,0.9546875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000132796.jpg, 'animal',0.0015625,0.755868545,,,0.259375,0.983568075,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000028449.jpg, 'animal',0.0015625,0.199063232,,,0.3546875,0.985948478,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000108864.jpg, 'animal',0.4828125,0.395833333,,,0.81875,0.84375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000021903.jpg, 'animal',0.0078125,0.227083333,,,0.496875,0.804166667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000167128.jpg, 'animal',0.4625,0.557377049,,,0.715625,0.99765808,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433374.jpg, 'animal',0.3515625,0.392523364,,,0.484375,0.570093458,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000053624.jpg, 'animal',0.3859375,0.255269321,,,0.6328125,0.896955504,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210708.jpg, 'animal',0.088,0.417417417,,,0.7,0.852852853,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000126216.jpg, 'animal',0.63125,0.357476636,,,0.8578125,0.605140187,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000166664.jpg, 'animal',0.5984375,0.117096019,,,0.8703125,0.681498829,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000058384.jpg, 'animal',0.5125,0.384120172,,,0.596875,0.577253219,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000391144.jpg, 'animal',0.7625,0.112412178,,,0.9984375,0.786885246,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000347456.jpg, 'animal',0.6,0.644012945,,,0.784375,0.928802589,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433374.jpg, 'animal',0,0.245327103,,,0.1875,0.420560748,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000562207.jpg, 'animal',0.3265625,0.148235294,,,0.6390625,0.955294118,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000415748.jpg, 'animal',0.079812207,0.4375,,,0.704225352,0.959375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000270402.jpg, 'animal',0.1078125,0.171361502,,,0.546875,0.840375587,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000201025.jpg, 'animal',0.0025,0,,,0.375,0.80794702,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000445248.jpg, 'animal',0.0515625,0.168618267,,,0.55,0.740046838,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000270402.jpg, 'animal',0.1234375,0.072769953,,,0.3109375,0.661971831,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000526103.jpg, 'animal',0.15625,0.160416667,,,0.60625,0.679166667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000391144.jpg, 'animal',0.396875,0,,,0.9625,0.768149883,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000083113.jpg, 'animal',0.3828125,0.408333333,,,0.6125,0.56875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000440171.jpg, 'animal',0.00243309,0.221875,,,0.99756691,0.965625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000263860.jpg, 'animal',0.4046875,0.201877934,,,0.9984375,0.997652582,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000379533.jpg, 'animal',0.102941176,0.3453125,,,0.371848739,0.4875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000105923.jpg, 'animal',0.6578125,0.185897436,,,0.859375,0.702991453,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000028449.jpg, 'animal',0.303125,0.231850117,,,0.7109375,0.915690867,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000007108.jpg, 'animal',0.6265625,0.180751174,,,0.9875,0.997652582,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000263860.jpg, 'animal',0,0.11971831,,,0.4796875,0.997652582,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000201025.jpg, 'animal',0.195,0.054635762,,,0.935,0.789735099,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000565624.jpg, 'animal',0.48125,0.338666667,,,0.971875,0.984,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000514979.jpg, 'animal',0.70625,0.009367681,,,0.9984375,0.962529274,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000080274.jpg, 'animal',0.2875,0.364583333,,,0.7390625,0.833333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057027.jpg, 'animal',0.0734375,0.056338028,,,0.925,0.955399061,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000170739.jpg, 'animal',0.3296875,0.073929961,,,0.7578125,0.998054475,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000493284.jpg, 'animal',0.2515625,0.524590164,,,0.4859375,0.981264637,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000405972.jpg, 'animal',0.121875,0.561032864,,,0.434375,0.981220657,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000379533.jpg, 'animal',0.367647059,0.39375,,,0.426470588,0.4796875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000465180.jpg, 'animal',0.246875,0.734741784,,,0.490625,0.882629108,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000445248.jpg, 'animal',0.4796875,0.234192037,,,0.69375,0.906323185,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000158945.jpg, 'animal',0.278242678,0.2703125,,,0.864016736,0.9234375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000391144.jpg, 'animal',0.0546875,0.079625293,,,0.41875,0.777517564,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000170739.jpg, 'animal',0.728125,0.09922179,,,0.9984375,0.986381323,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000347456.jpg, 'animal',0.7203125,0.466019417,,,0.971875,0.912621359,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000420230.jpg, 'animal',0.046838407,0.0296875,,,0.922716628,0.978125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000267191.jpg, 'animal',0.0234375,0.09375,,,0.9984375,0.98125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000007108.jpg, 'animal',0.528125,0,,,0.7875,0.215962441,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000024919.jpg, 'animal',0.178125,0.348235294,,,0.53125,0.696470588,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000119641.jpg, 'animal',0.3875,0.810416667,,,0.471875,0.952083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000007108.jpg, 'animal',0.1875,0.514084507,,,0.315625,0.809859155,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000519208.jpg, 'animal',0,0,,,1,0.985221675,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000391144.jpg, 'animal',0,0.011709602,,,0.11875,0.721311475,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000368961.jpg, 'animal',0.3609375,0.395833333,,,0.6421875,0.860416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000119641.jpg, 'animal',0.459375,0.833333333,,,0.625,0.933333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210708.jpg, 'animal',0.224,0.021021021,,,0.76,0.804804805,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000167128.jpg, 'animal',0.171875,0.018735363,,,0.621875,0.957845433,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000103723.jpg, 'animal',0.322916667,0.346875,,,0.802083333,0.890625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000445248.jpg, 'animal',0.521875,0.119437939,,,0.93125,0.744730679,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000535156.jpg, 'animal',0.2078125,0.099009901,,,0.828125,0.867326733,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000162543.jpg, 'animal',0.325,0.447222222,,,0.4375,0.744444444,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000564133.jpg, 'animal',0.5203125,0.386792453,,,0.6609375,0.655660377,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000094852.jpg, 'animal',0.20625,0.23046875,,,0.690625,0.78125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000268375.jpg, 'animal',0.2421875,0.193396226,,,0.6546875,0.799528302,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000058384.jpg, 'animal',0.475,0.435622318,,,0.5265625,0.577253219,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000170739.jpg, 'animal',0,0.140077821,,,0.3640625,0.832684825,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000293300.jpg, 'animal',0.3140625,0.175644028,,,0.7390625,0.725995316,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000097230.jpg, 'animal',0.1296875,0.35,,,0.5109375,0.714583333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110638.jpg, 'animal',0.1671875,0.004683841,,,0.915625,0.819672131,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057027.jpg, 'animal',0,0.002347418,,,0.3328125,0.457746479,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000107851.jpg, 'animal',0.6265625,0.622916667,,,0.678125,0.802083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000565624.jpg, 'animal',0.0625,0.338666667,,,0.2296875,0.752,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000178618.jpg, 'animal',0.524663677,0.371875,,,0.923766816,0.665625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000080274.jpg, 'animal',0.1109375,0.266666667,,,0.7921875,0.827083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000346905.jpg, 'animal',0.4828125,0.600938967,,,0.6171875,0.964788732,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000162543.jpg, 'animal',0.53125,0.452777778,,,0.65,0.677777778,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000493284.jpg, 'animal',0.4796875,0.318501171,,,0.8875,0.985948478,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000293300.jpg, 'animal',0.184375,0.339578454,,,0.3703125,0.665105386,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000126216.jpg, 'animal',0.2953125,0.35046729,,,0.45,0.567757009,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000405972.jpg, 'animal',0.1375,0.460093897,,,0.475,0.800469484,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000162543.jpg, 'animal',0.7234375,0.375,,,0.8109375,0.622222222,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000058384.jpg, 'animal',0.425,0.401287554,,,0.4890625,0.577253219,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000028449.jpg, 'animal',0.390625,0.133489461,,,0.86875,0.330210773,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000384468.jpg, 'animal',0.0296875,0.40625,,,0.8265625,0.9875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000389316.jpg, 'animal',0.1453125,0.218836565,,,0.3390625,0.925207756,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000107851.jpg, 'animal',0.33125,0.51875,,,0.4015625,0.595833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000267191.jpg, 'animal',0,0.552083333,,,0.3671875,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110638.jpg, 'animal',0.35625,0.304449649,,,0.684375,0.803278689,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000564133.jpg, 'animal',0.3203125,0.422169811,,,0.4390625,0.672169811,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356125.jpg, 'animal',0,0.3,,,0.9375,0.947916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000535156.jpg, 'animal',0.0015625,0.221782178,,,0.309375,0.477227723,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356125.jpg, 'animal',0.0796875,0.327083333,,,0.353125,0.497916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000368961.jpg, 'animal',0.253125,0.414583333,,,0.4203125,0.758333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000110638.jpg, 'animal',0,0,,,0.1953125,0.718969555,,,
